proper_date,deviceid,device_type,event,is_silent,room_name,siteid,tstamp
2021-07-06T12:25:16Z,47,motion,1,FALSE,Bathroom,193,1625570716
2021-07-06T12:25:20Z,47,motion,1,FALSE,Bathroom,193,1625570720
2021-07-06T12:25:26Z,47,motion,1,FALSE,Bathroom,193,1625570726
2021-07-06T12:25:31Z,47,motion,1,FALSE,Bathroom,193,1625570731
2021-07-06T12:25:36Z,47,motion,1,FALSE,Bathroom,193,1625570736
2021-07-06T12:25:45Z,47,motion,1,FALSE,Bathroom,193,1625570745
2021-07-06T12:25:50Z,47,motion,1,FALSE,Bathroom,193,1625570750
2021-07-06T12:25:55Z,47,motion,1,FALSE,Bathroom,193,1625570755
2021-07-06T12:25:59Z,47,motion,1,FALSE,Bathroom,193,1625570759
2021-07-06T12:26:05Z,47,motion,1,FALSE,Bathroom,193,1625570765
2021-07-06T12:26:14Z,47,motion,1,FALSE,Bathroom,193,1625570774
2021-07-06T12:26:18Z,47,motion,1,FALSE,Bathroom,193,1625570778
2021-07-06T12:26:24Z,47,motion,1,FALSE,Bathroom,193,1625570784
2021-07-06T12:26:41Z,47,motion,1,FALSE,Bathroom,193,1625570801
2021-07-06T12:26:46Z,47,motion,1,FALSE,Bathroom,193,1625570806
2021-07-06T12:26:53Z,47,motion,1,FALSE,Bathroom,193,1625570813
2021-07-06T12:27:10Z,47,motion,1,FALSE,Bathroom,193,1625570830
2021-07-06T12:27:15Z,47,motion,1,FALSE,Bathroom,193,1625570835
2021-07-06T12:27:21Z,47,motion,1,FALSE,Bathroom,193,1625570841
2021-07-06T12:27:26Z,47,motion,1,FALSE,Bathroom,193,1625570846
2021-07-06T12:27:31Z,47,motion,1,FALSE,Bathroom,193,1625570851
2021-07-06T12:27:37Z,47,motion,1,FALSE,Bathroom,193,1625570857
2021-07-06T12:28:54Z,47,motion,1,FALSE,Bathroom,193,1625570934
2021-07-06T12:29:00Z,47,motion,1,FALSE,Bathroom,193,1625570940
2021-07-06T12:29:04Z,47,motion,1,FALSE,Bathroom,193,1625570944
2021-07-06T12:29:09Z,47,motion,1,FALSE,Bathroom,193,1625570949
2021-07-06T12:29:13Z,47,motion,1,FALSE,Bathroom,193,1625570953
2021-07-06T12:29:19Z,47,motion,1,FALSE,Bathroom,193,1625570959
2021-07-06T12:29:43Z,51,motion,1,FALSE,Kitchen,193,1625570983
2021-07-06T12:30:49Z,51,motion,1,FALSE,Kitchen,193,1625571049
2021-07-06T12:30:58Z,51,motion,1,FALSE,Kitchen,193,1625571058
2021-07-06T12:31:03Z,51,motion,1,FALSE,Kitchen,193,1625571063
2021-07-06T12:31:09Z,51,motion,1,FALSE,Kitchen,193,1625571069
2021-07-06T12:31:27Z,47,motion,1,FALSE,Bathroom,193,1625571087
2021-07-06T12:31:38Z,47,motion,1,FALSE,Bathroom,193,1625571098
2021-07-06T12:32:19Z,47,motion,1,FALSE,Bathroom,193,1625571139
2021-07-06T12:32:27Z,47,motion,1,FALSE,Bathroom,193,1625571147
2021-07-06T12:32:32Z,47,motion,1,FALSE,Bathroom,193,1625571152
2021-07-06T12:32:47Z,51,motion,1,FALSE,Kitchen,193,1625571167
2021-07-06T12:34:53Z,51,motion,1,FALSE,Kitchen,193,1625571293
2021-07-06T12:37:04Z,51,motion,1,FALSE,Kitchen,193,1625571424
2021-07-06T12:40:02Z,51,motion,1,FALSE,Kitchen,193,1625571602
2021-07-06T12:40:12Z,51,motion,1,FALSE,Kitchen,193,1625571612
2021-07-06T12:41:08Z,49,motion,1,FALSE,Living room,193,1625571668
2021-07-06T12:41:13Z,49,motion,1,FALSE,Living room,193,1625571673
2021-07-06T12:41:29Z,49,motion,1,FALSE,Living room,193,1625571689
2021-07-06T12:41:34Z,49,motion,1,FALSE,Living room,193,1625571694
2021-07-06T12:44:55Z,51,motion,2,FALSE,Kitchen,193,1625571895
2021-07-06T14:09:27Z,49,motion,1,FALSE,Living room,193,1625576967
2021-07-06T14:10:02Z,49,motion,1,FALSE,Living room,193,1625577002
2021-07-06T14:10:07Z,49,motion,1,FALSE,Living room,193,1625577007
2021-07-06T14:10:15Z,49,motion,1,FALSE,Living room,193,1625577015
2021-07-06T14:11:48Z,49,motion,1,FALSE,Living room,193,1625577108
2021-07-06T14:11:53Z,49,motion,1,FALSE,Living room,193,1625577113
2021-07-06T14:11:58Z,49,motion,1,FALSE,Living room,193,1625577118
2021-07-06T14:12:03Z,49,motion,1,FALSE,Living room,193,1625577123
2021-07-06T14:12:05Z,48,motion,1,FALSE,Hallway,193,1625577125
2021-07-06T14:13:38Z,47,motion,1,FALSE,Bathroom,193,1625577218
2021-07-06T14:13:45Z,47,motion,1,FALSE,Bathroom,193,1625577225
2021-07-06T14:13:52Z,47,motion,1,FALSE,Bathroom,193,1625577232
2021-07-06T14:14:00Z,47,motion,1,FALSE,Bathroom,193,1625577240
2021-07-06T14:14:05Z,47,motion,1,FALSE,Bathroom,193,1625577245
2021-07-06T14:14:11Z,47,motion,1,FALSE,Bathroom,193,1625577251
2021-07-06T14:14:38Z,47,motion,1,FALSE,Bathroom,193,1625577278
2021-07-06T14:14:49Z,47,motion,1,FALSE,Bathroom,193,1625577289
2021-07-06T14:14:54Z,47,motion,1,FALSE,Bathroom,193,1625577294
2021-07-06T14:14:59Z,47,motion,1,FALSE,Bathroom,193,1625577299
2021-07-06T14:15:07Z,47,motion,1,FALSE,Bathroom,193,1625577307
2021-07-06T14:15:28Z,47,motion,1,FALSE,Bathroom,193,1625577328
2021-07-06T14:15:43Z,51,motion,1,FALSE,Kitchen,193,1625577343
2021-07-06T14:16:51Z,48,motion,2,FALSE,Hallway,193,1625577411
2021-07-06T14:16:56Z,49,motion,2,FALSE,Living room,193,1625577416
2021-07-06T14:20:27Z,51,motion,2,FALSE,Kitchen,193,1625577627
2021-07-06T14:20:34Z,47,motion,2,FALSE,Bathroom,193,1625577634
2021-07-06T14:22:17Z,51,motion,1,FALSE,Kitchen,193,1625577737
2021-07-06T14:22:24Z,51,motion,1,FALSE,Kitchen,193,1625577744
2021-07-06T14:26:48Z,49,motion,1,FALSE,Living room,193,1625578008
2021-07-06T14:26:57Z,49,motion,1,FALSE,Living room,193,1625578017
2021-07-06T14:27:15Z,49,motion,1,FALSE,Living room,193,1625578035
2021-07-06T14:27:25Z,49,motion,1,FALSE,Living room,193,1625578045
2021-07-06T14:27:28Z,51,motion,2,FALSE,Kitchen,193,1625578048
2021-07-06T14:29:30Z,47,motion,1,FALSE,Bathroom,193,1625578170
2021-07-06T14:29:37Z,47,motion,1,FALSE,Bathroom,193,1625578177
2021-07-06T14:29:42Z,47,motion,1,FALSE,Bathroom,193,1625578182
2021-07-06T14:29:48Z,47,motion,1,FALSE,Bathroom,193,1625578188
2021-07-06T14:29:53Z,47,motion,1,FALSE,Bathroom,193,1625578193
2021-07-06T14:30:12Z,49,motion,1,FALSE,Living room,193,1625578212
2021-07-06T14:30:17Z,49,motion,1,FALSE,Living room,193,1625578217
2021-07-06T14:30:22Z,49,motion,1,FALSE,Living room,193,1625578222
2021-07-06T14:30:28Z,49,motion,1,FALSE,Living room,193,1625578228
2021-07-06T14:34:56Z,47,motion,2,FALSE,Bathroom,193,1625578496
2021-07-06T14:35:20Z,49,motion,2,FALSE,Living room,193,1625578520
2021-07-06T14:49:28Z,49,motion,1,FALSE,Living room,193,1625579368
2021-07-06T14:49:34Z,49,motion,1,FALSE,Living room,193,1625579374
2021-07-06T14:49:45Z,49,motion,1,FALSE,Living room,193,1625579385
2021-07-06T14:49:47Z,48,motion,1,FALSE,Hallway,193,1625579387
2021-07-06T14:50:09Z,47,motion,1,FALSE,Bathroom,193,1625579409
2021-07-06T14:50:14Z,47,motion,1,FALSE,Bathroom,193,1625579414
2021-07-06T14:50:31Z,47,motion,1,FALSE,Bathroom,193,1625579431
2021-07-06T14:51:31Z,47,motion,1,FALSE,Bathroom,193,1625579491
2021-07-06T14:51:39Z,47,motion,1,FALSE,Bathroom,193,1625579499
2021-07-06T14:51:44Z,47,motion,1,FALSE,Bathroom,193,1625579504
2021-07-06T14:51:58Z,51,motion,1,FALSE,Kitchen,193,1625579518
2021-07-06T14:52:25Z,47,motion,1,FALSE,Bathroom,193,1625579545
2021-07-06T14:52:31Z,47,motion,1,FALSE,Bathroom,193,1625579551
2021-07-06T14:52:38Z,47,motion,1,FALSE,Bathroom,193,1625579558
2021-07-06T14:52:48Z,47,motion,1,FALSE,Bathroom,193,1625579568
2021-07-06T14:53:05Z,47,motion,1,FALSE,Bathroom,193,1625579585
2021-07-06T14:53:11Z,47,motion,1,FALSE,Bathroom,193,1625579591
2021-07-06T14:53:16Z,47,motion,1,FALSE,Bathroom,193,1625579596
2021-07-06T14:53:19Z,47,motion,1,FALSE,Bathroom,193,1625579599
2021-07-06T14:53:29Z,47,motion,1,FALSE,Bathroom,193,1625579609
2021-07-06T14:53:35Z,47,motion,1,FALSE,Bathroom,193,1625579615
2021-07-06T14:53:40Z,47,motion,1,FALSE,Bathroom,193,1625579620
2021-07-06T14:53:49Z,47,motion,1,FALSE,Bathroom,193,1625579629
2021-07-06T14:53:57Z,47,motion,1,FALSE,Bathroom,193,1625579637
2021-07-06T14:54:04Z,47,motion,1,FALSE,Bathroom,193,1625579644
2021-07-06T14:54:31Z,48,motion,2,FALSE,Hallway,193,1625579671
2021-07-06T14:54:38Z,49,motion,2,FALSE,Living room,193,1625579678
2021-07-06T14:54:47Z,47,motion,1,FALSE,Bathroom,193,1625579687
2021-07-06T14:54:55Z,47,motion,1,FALSE,Bathroom,193,1625579695
2021-07-06T14:55:02Z,47,motion,1,FALSE,Bathroom,193,1625579702
2021-07-06T14:55:20Z,49,motion,1,FALSE,Living room,193,1625579720
2021-07-06T14:55:27Z,49,motion,1,FALSE,Living room,193,1625579727
2021-07-06T14:56:11Z,49,motion,1,FALSE,Living room,193,1625579771
2021-07-06T14:56:18Z,49,motion,1,FALSE,Living room,193,1625579778
2021-07-06T14:56:23Z,49,motion,1,FALSE,Living room,193,1625579783
2021-07-06T14:56:25Z,48,motion,1,FALSE,Hallway,193,1625579785
2021-07-06T14:56:59Z,51,motion,1,FALSE,Kitchen,193,1625579819
2021-07-06T14:57:31Z,47,motion,1,FALSE,Bathroom,193,1625579851
2021-07-06T14:57:37Z,47,motion,1,FALSE,Bathroom,193,1625579857
2021-07-06T14:57:47Z,47,motion,1,FALSE,Bathroom,193,1625579867
2021-07-06T14:57:51Z,47,motion,1,FALSE,Bathroom,193,1625579871
2021-07-06T14:57:56Z,47,motion,1,FALSE,Bathroom,193,1625579876
2021-07-06T14:58:07Z,47,motion,1,FALSE,Bathroom,193,1625579887
2021-07-06T14:58:13Z,47,motion,1,FALSE,Bathroom,193,1625579893
2021-07-06T14:58:28Z,49,motion,1,FALSE,Living room,193,1625579908
2021-07-06T14:58:33Z,49,motion,1,FALSE,Living room,193,1625579913
2021-07-06T14:58:38Z,49,motion,1,FALSE,Living room,193,1625579918
2021-07-06T14:58:43Z,49,motion,1,FALSE,Living room,193,1625579923
2021-07-06T14:58:50Z,49,motion,1,FALSE,Living room,193,1625579930
2021-07-06T14:58:55Z,49,motion,1,FALSE,Living room,193,1625579935
2021-07-06T15:01:10Z,48,motion,2,FALSE,Hallway,193,1625580070
2021-07-06T15:01:43Z,51,motion,2,FALSE,Kitchen,193,1625580103
2021-07-06T15:12:04Z,49,motion,1,FALSE,Living room,193,1625580724
2021-07-06T15:12:23Z,49,motion,1,FALSE,Living room,193,1625580743
2021-07-06T15:12:24Z,48,motion,1,FALSE,Hallway,193,1625580744
2021-07-06T15:12:49Z,51,motion,1,FALSE,Kitchen,193,1625580769
2021-07-06T15:13:02Z,51,motion,1,FALSE,Kitchen,193,1625580782
2021-07-06T15:13:11Z,51,motion,1,FALSE,Kitchen,193,1625580791
2021-07-06T15:13:16Z,51,motion,1,FALSE,Kitchen,193,1625580796
2021-07-06T15:13:23Z,51,motion,1,FALSE,Kitchen,193,1625580803
2021-07-06T15:13:28Z,51,motion,1,FALSE,Kitchen,193,1625580808
2021-07-06T15:13:54Z,51,motion,1,FALSE,Kitchen,193,1625580834
2021-07-06T15:14:05Z,51,motion,1,FALSE,Kitchen,193,1625580845
2021-07-06T15:16:01Z,51,motion,1,FALSE,Kitchen,193,1625580961
2021-07-06T15:16:44Z,51,motion,1,FALSE,Kitchen,193,1625581004
2021-07-06T15:17:10Z,48,motion,2,FALSE,Hallway,193,1625581030
2021-07-06T15:17:16Z,49,motion,2,FALSE,Living room,193,1625581036
2021-07-06T15:17:27Z,51,motion,1,FALSE,Kitchen,193,1625581047
2021-07-06T15:17:47Z,51,motion,1,FALSE,Kitchen,193,1625581067
2021-07-06T15:18:19Z,51,motion,1,FALSE,Kitchen,193,1625581099
2021-07-06T15:18:46Z,51,motion,1,FALSE,Kitchen,193,1625581126
2021-07-06T15:18:52Z,51,motion,1,FALSE,Kitchen,193,1625581132
2021-07-06T15:19:04Z,51,motion,1,FALSE,Kitchen,193,1625581144
2021-07-06T15:23:48Z,51,motion,2,FALSE,Kitchen,193,1625581428
2021-07-06T15:24:05Z,51,motion,1,FALSE,Kitchen,193,1625581445
2021-07-06T15:24:10Z,51,motion,1,FALSE,Kitchen,193,1625581450
2021-07-06T15:24:47Z,51,motion,1,FALSE,Kitchen,193,1625581487
2021-07-06T15:24:54Z,51,motion,1,FALSE,Kitchen,193,1625581494
2021-07-06T15:27:41Z,51,motion,1,FALSE,Kitchen,193,1625581661
2021-07-06T15:27:51Z,51,motion,1,FALSE,Kitchen,193,1625581671
2021-07-06T15:28:07Z,51,motion,1,FALSE,Kitchen,193,1625581687
2021-07-06T15:28:31Z,51,motion,1,FALSE,Kitchen,193,1625581711
2021-07-06T15:28:46Z,51,motion,1,FALSE,Kitchen,193,1625581726
2021-07-06T15:30:02Z,49,motion,1,FALSE,Living room,193,1625581802
2021-07-06T15:30:09Z,49,motion,1,FALSE,Living room,193,1625581809
2021-07-06T15:30:14Z,49,motion,1,FALSE,Living room,193,1625581814
2021-07-06T15:30:19Z,49,motion,1,FALSE,Living room,193,1625581819
2021-07-06T15:30:25Z,49,motion,1,FALSE,Living room,193,1625581825
2021-07-06T15:33:30Z,51,motion,2,FALSE,Kitchen,193,1625582010
2021-07-06T15:38:18Z,49,motion,1,FALSE,Living room,193,1625582298
2021-07-06T15:41:13Z,49,motion,1,FALSE,Living room,193,1625582473
2021-07-06T15:41:18Z,49,motion,1,FALSE,Living room,193,1625582478
2021-07-06T15:41:53Z,51,motion,1,FALSE,Kitchen,193,1625582513
2021-07-06T15:43:42Z,51,motion,1,FALSE,Kitchen,193,1625582622
2021-07-06T15:44:35Z,47,motion,1,FALSE,Bathroom,193,1625582675
2021-07-06T15:44:42Z,47,motion,1,FALSE,Bathroom,193,1625582682
2021-07-06T15:45:01Z,49,motion,1,FALSE,Living room,193,1625582701
2021-07-06T15:45:05Z,49,motion,1,FALSE,Living room,193,1625582705
2021-07-06T15:45:10Z,49,motion,1,FALSE,Living room,193,1625582710
2021-07-06T15:45:32Z,49,motion,1,FALSE,Living room,193,1625582732
2021-07-06T15:45:37Z,49,motion,1,FALSE,Living room,193,1625582737
2021-07-06T15:48:02Z,49,motion,1,FALSE,Living room,193,1625582882
2021-07-06T15:48:08Z,49,motion,1,FALSE,Living room,193,1625582888
2021-07-06T15:48:13Z,49,motion,1,FALSE,Living room,193,1625582893
2021-07-06T15:48:19Z,49,motion,1,FALSE,Living room,193,1625582899
2021-07-06T15:48:26Z,51,motion,2,FALSE,Kitchen,193,1625582906
2021-07-06T15:49:48Z,47,motion,2,FALSE,Bathroom,193,1625582988
2021-07-06T15:53:12Z,49,motion,2,FALSE,Living room,193,1625583192
2021-07-06T15:53:29Z,51,motion,1,FALSE,Kitchen,193,1625583209
2021-07-06T15:54:35Z,51,motion,1,FALSE,Kitchen,193,1625583275
2021-07-06T15:54:48Z,51,motion,1,FALSE,Kitchen,193,1625583288
2021-07-06T15:56:31Z,51,motion,1,FALSE,Kitchen,193,1625583391
2021-07-06T15:57:36Z,48,motion,1,FALSE,Hallway,193,1625583456
2021-07-06T15:57:44Z,49,motion,1,FALSE,Living room,193,1625583464
2021-07-06T15:57:51Z,49,motion,1,FALSE,Living room,193,1625583471
2021-07-06T15:58:08Z,49,motion,1,FALSE,Living room,193,1625583488
2021-07-06T15:58:57Z,48,motion,1,FALSE,Hallway,193,1625583537
2021-07-06T15:59:03Z,49,motion,1,FALSE,Living room,193,1625583543
2021-07-06T15:59:08Z,49,motion,1,FALSE,Living room,193,1625583548
2021-07-06T15:59:14Z,49,motion,1,FALSE,Living room,193,1625583554
2021-07-06T15:59:20Z,49,motion,1,FALSE,Living room,193,1625583560
2021-07-06T15:59:36Z,49,motion,1,FALSE,Living room,193,1625583576
2021-07-06T15:59:45Z,49,motion,1,FALSE,Living room,193,1625583585
2021-07-06T15:59:48Z,48,motion,1,FALSE,Hallway,193,1625583588
2021-07-06T16:01:15Z,51,motion,2,FALSE,Kitchen,193,1625583675
2021-07-06T16:04:34Z,48,motion,2,FALSE,Hallway,193,1625583874
2021-07-06T16:04:37Z,49,motion,2,FALSE,Living room,193,1625583877
2021-07-06T16:07:21Z,49,motion,1,FALSE,Living room,193,1625584041
2021-07-06T16:07:26Z,49,motion,1,FALSE,Living room,193,1625584046
2021-07-06T16:07:33Z,49,motion,1,FALSE,Living room,193,1625584053
2021-07-06T16:07:41Z,49,motion,1,FALSE,Living room,193,1625584061
2021-07-06T16:07:54Z,49,motion,1,FALSE,Living room,193,1625584074
2021-07-06T16:08:00Z,49,motion,1,FALSE,Living room,193,1625584080
2021-07-06T16:10:24Z,51,motion,1,FALSE,Kitchen,193,1625584224
2021-07-06T16:10:58Z,51,motion,1,FALSE,Kitchen,193,1625584258
2021-07-06T16:11:03Z,51,motion,1,FALSE,Kitchen,193,1625584263
2021-07-06T16:12:53Z,49,motion,2,FALSE,Living room,193,1625584373
2021-07-06T16:13:45Z,51,motion,1,FALSE,Kitchen,193,1625584425
2021-07-06T16:13:53Z,51,motion,1,FALSE,Kitchen,193,1625584433
2021-07-06T16:15:19Z,51,motion,1,FALSE,Kitchen,193,1625584519
2021-07-06T16:15:26Z,51,motion,1,FALSE,Kitchen,193,1625584526
2021-07-06T16:15:42Z,51,motion,1,FALSE,Kitchen,193,1625584542
2021-07-06T16:15:56Z,51,motion,1,FALSE,Kitchen,193,1625584556
2021-07-06T16:18:55Z,51,motion,1,FALSE,Kitchen,193,1625584735
2021-07-06T16:19:11Z,51,motion,1,FALSE,Kitchen,193,1625584751
2021-07-06T16:19:27Z,51,motion,1,FALSE,Kitchen,193,1625584767
2021-07-06T16:23:35Z,49,motion,1,FALSE,Living room,193,1625585015
2021-07-06T16:23:41Z,49,motion,1,FALSE,Living room,193,1625585021
2021-07-06T16:23:48Z,49,motion,1,FALSE,Living room,193,1625585028
2021-07-06T16:23:52Z,49,motion,1,FALSE,Living room,193,1625585032
2021-07-06T16:24:11Z,51,motion,2,FALSE,Kitchen,193,1625585051
2021-07-06T16:25:42Z,49,motion,1,FALSE,Living room,193,1625585142
2021-07-06T16:25:46Z,49,motion,1,FALSE,Living room,193,1625585146
2021-07-06T16:25:51Z,49,motion,1,FALSE,Living room,193,1625585151
2021-07-06T16:26:01Z,49,motion,1,FALSE,Living room,193,1625585161
2021-07-06T16:26:42Z,51,motion,1,FALSE,Kitchen,193,1625585202
2021-07-06T16:27:06Z,51,motion,1,FALSE,Kitchen,193,1625585226
2021-07-06T16:27:30Z,51,motion,1,FALSE,Kitchen,193,1625585250
2021-07-06T16:30:54Z,49,motion,2,FALSE,Living room,193,1625585454
2021-07-06T16:31:04Z,49,motion,1,FALSE,Living room,193,1625585464
2021-07-06T16:31:17Z,49,motion,1,FALSE,Living room,193,1625585477
2021-07-06T16:31:23Z,49,motion,1,FALSE,Living room,193,1625585483
2021-07-06T16:31:46Z,49,motion,1,FALSE,Living room,193,1625585506
2021-07-06T16:31:52Z,49,motion,1,FALSE,Living room,193,1625585512
2021-07-06T16:31:57Z,48,motion,1,FALSE,Hallway,193,1625585517
2021-07-06T16:31:58Z,49,motion,1,FALSE,Living room,193,1625585518
2021-07-06T16:32:14Z,51,motion,2,FALSE,Kitchen,193,1625585534
2021-07-06T16:32:17Z,51,motion,1,FALSE,Kitchen,193,1625585537
2021-07-06T16:32:25Z,51,motion,1,FALSE,Kitchen,193,1625585545
2021-07-06T16:32:46Z,47,motion,1,FALSE,Bathroom,193,1625585566
2021-07-06T16:33:03Z,47,motion,1,FALSE,Bathroom,193,1625585583
2021-07-06T16:33:07Z,47,motion,1,FALSE,Bathroom,193,1625585587
2021-07-06T16:33:28Z,49,motion,1,FALSE,Living room,193,1625585608
2021-07-06T16:33:35Z,49,motion,1,FALSE,Living room,193,1625585615
2021-07-06T16:36:42Z,48,motion,2,FALSE,Hallway,193,1625585802
2021-07-06T16:51:18Z,49,motion,1,FALSE,Living room,193,1625586678
2021-07-06T16:51:26Z,49,motion,1,FALSE,Living room,193,1625586686
2021-07-06T16:51:38Z,49,motion,1,FALSE,Living room,193,1625586698
2021-07-06T16:51:43Z,49,motion,1,FALSE,Living room,193,1625586703
2021-07-06T16:51:47Z,49,motion,1,FALSE,Living room,193,1625586707
2021-07-06T16:51:49Z,48,motion,1,FALSE,Hallway,193,1625586709
2021-07-06T16:51:59Z,47,motion,1,FALSE,Bathroom,193,1625586719
2021-07-06T16:52:05Z,47,motion,1,FALSE,Bathroom,193,1625586725
2021-07-06T16:52:10Z,47,motion,1,FALSE,Bathroom,193,1625586730
2021-07-06T16:52:14Z,47,motion,1,FALSE,Bathroom,193,1625586734
2021-07-06T16:52:29Z,47,motion,1,FALSE,Bathroom,193,1625586749
2021-07-06T16:52:34Z,47,motion,1,FALSE,Bathroom,193,1625586754
2021-07-06T16:52:41Z,47,motion,1,FALSE,Bathroom,193,1625586761
2021-07-06T16:52:53Z,47,motion,1,FALSE,Bathroom,193,1625586773
2021-07-06T16:52:57Z,47,motion,1,FALSE,Bathroom,193,1625586777
2021-07-06T16:53:02Z,47,motion,1,FALSE,Bathroom,193,1625586782
2021-07-06T16:53:07Z,47,motion,1,FALSE,Bathroom,193,1625586787
2021-07-06T16:53:15Z,47,motion,1,FALSE,Bathroom,193,1625586795
2021-07-06T16:53:21Z,47,motion,1,FALSE,Bathroom,193,1625586801
2021-07-06T16:53:27Z,47,motion,1,FALSE,Bathroom,193,1625586807
2021-07-06T16:53:35Z,47,motion,1,FALSE,Bathroom,193,1625586815
2021-07-06T16:53:42Z,47,motion,1,FALSE,Bathroom,193,1625586822
2021-07-06T16:53:51Z,47,motion,1,FALSE,Bathroom,193,1625586831
2021-07-06T16:53:56Z,47,motion,1,FALSE,Bathroom,193,1625586836
2021-07-06T16:54:02Z,47,motion,1,FALSE,Bathroom,193,1625586842
2021-07-06T16:54:15Z,47,motion,1,FALSE,Bathroom,193,1625586855
2021-07-06T16:55:10Z,47,motion,1,FALSE,Bathroom,193,1625586910
2021-07-06T16:55:16Z,47,motion,1,FALSE,Bathroom,193,1625586916
2021-07-06T16:55:34Z,51,motion,1,FALSE,Kitchen,193,1625586934
2021-07-06T16:56:34Z,48,motion,2,FALSE,Hallway,193,1625586994
2021-07-06T16:56:41Z,49,motion,2,FALSE,Living room,193,1625587001
2021-07-06T16:59:14Z,51,motion,1,FALSE,Kitchen,193,1625587154
2021-07-06T16:59:40Z,51,motion,1,FALSE,Kitchen,193,1625587180
2021-07-06T16:59:52Z,51,motion,1,FALSE,Kitchen,193,1625587192
2021-07-06T17:00:22Z,47,motion,2,FALSE,Bathroom,193,1625587222
2021-07-06T17:01:10Z,51,motion,1,FALSE,Kitchen,193,1625587270
2021-07-06T17:01:29Z,51,motion,1,FALSE,Kitchen,193,1625587289
2021-07-06T17:01:34Z,51,motion,1,FALSE,Kitchen,193,1625587294
2021-07-06T17:01:51Z,51,motion,1,FALSE,Kitchen,193,1625587311
2021-07-06T17:02:02Z,51,motion,1,FALSE,Kitchen,193,1625587322
2021-07-06T17:02:15Z,51,motion,1,FALSE,Kitchen,193,1625587335
2021-07-06T17:02:53Z,51,motion,1,FALSE,Kitchen,193,1625587373
2021-07-06T17:03:06Z,51,motion,1,FALSE,Kitchen,193,1625587386
2021-07-06T17:03:10Z,51,motion,1,FALSE,Kitchen,193,1625587390
2021-07-06T17:03:41Z,47,motion,1,FALSE,Bathroom,193,1625587421
2021-07-06T17:03:46Z,47,motion,1,FALSE,Bathroom,193,1625587426
2021-07-06T17:03:56Z,47,motion,1,FALSE,Bathroom,193,1625587436
2021-07-06T17:04:02Z,47,motion,1,FALSE,Bathroom,193,1625587442
2021-07-06T17:04:10Z,47,motion,1,FALSE,Bathroom,193,1625587450
2021-07-06T17:04:16Z,47,motion,1,FALSE,Bathroom,193,1625587456
2021-07-06T17:04:22Z,47,motion,1,FALSE,Bathroom,193,1625587462
2021-07-06T17:04:46Z,47,motion,1,FALSE,Bathroom,193,1625587486
2021-07-06T17:05:59Z,49,motion,1,FALSE,Living room,193,1625587559
2021-07-06T17:06:51Z,49,motion,1,FALSE,Living room,193,1625587611
2021-07-06T17:06:59Z,49,motion,1,FALSE,Living room,193,1625587619
2021-07-06T17:07:55Z,51,motion,2,FALSE,Kitchen,193,1625587675
2021-07-06T17:08:21Z,49,motion,1,FALSE,Living room,193,1625587701
2021-07-06T17:08:27Z,49,motion,1,FALSE,Living room,193,1625587707
2021-07-06T17:09:47Z,47,motion,2,FALSE,Bathroom,193,1625587787
2021-07-06T17:13:19Z,49,motion,2,FALSE,Living room,193,1625587999
2021-07-06T17:44:08Z,49,motion,1,FALSE,Living room,193,1625589848
2021-07-06T17:44:39Z,49,motion,1,FALSE,Living room,193,1625589879
2021-07-06T17:49:39Z,49,motion,2,FALSE,Living room,193,1625590179
2021-07-06T17:50:58Z,49,motion,1,FALSE,Living room,193,1625590258
2021-07-06T17:52:12Z,49,motion,1,FALSE,Living room,193,1625590332
2021-07-06T17:52:18Z,49,motion,1,FALSE,Living room,193,1625590338
2021-07-06T17:52:23Z,49,motion,1,FALSE,Living room,193,1625590343
2021-07-06T17:52:29Z,48,motion,1,FALSE,Hallway,193,1625590349
2021-07-06T17:52:32Z,46,motion,1,FALSE,Bedroom,193,1625590352
2021-07-06T17:53:17Z,47,motion,1,FALSE,Bathroom,193,1625590397
2021-07-06T17:53:28Z,47,motion,1,FALSE,Bathroom,193,1625590408
2021-07-06T17:53:34Z,47,motion,1,FALSE,Bathroom,193,1625590414
2021-07-06T17:53:40Z,47,motion,1,FALSE,Bathroom,193,1625590420
2021-07-06T17:53:54Z,47,motion,1,FALSE,Bathroom,193,1625590434
2021-07-06T17:54:11Z,47,motion,1,FALSE,Bathroom,193,1625590451
2021-07-06T17:54:18Z,47,motion,1,FALSE,Bathroom,193,1625590458
2021-07-06T17:54:27Z,47,motion,1,FALSE,Bathroom,193,1625590467
2021-07-06T17:54:32Z,47,motion,1,FALSE,Bathroom,193,1625590472
2021-07-06T17:54:37Z,47,motion,1,FALSE,Bathroom,193,1625590477
2021-07-06T17:54:50Z,47,motion,1,FALSE,Bathroom,193,1625590490
2021-07-06T17:54:56Z,47,motion,1,FALSE,Bathroom,193,1625590496
2021-07-06T17:55:04Z,47,motion,1,FALSE,Bathroom,193,1625590504
2021-07-06T17:55:09Z,47,motion,1,FALSE,Bathroom,193,1625590509
2021-07-06T17:55:16Z,47,motion,1,FALSE,Bathroom,193,1625590516
2021-07-06T17:55:24Z,47,motion,1,FALSE,Bathroom,193,1625590524
2021-07-06T17:55:29Z,47,motion,1,FALSE,Bathroom,193,1625590529
2021-07-06T17:55:34Z,47,motion,1,FALSE,Bathroom,193,1625590534
2021-07-06T17:55:45Z,47,motion,1,FALSE,Bathroom,193,1625590545
